Crash ID,State,Date,Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20152202,Vic,11-1-2015 16:00,Sunday,Multiple,No,No,Yes,100,Driver,Female,19,Outer Regional Australia,Horsham,National or State Highway,No,No,17_to_25,Weekend,Day
20151048,NSW & ACT,11-1-2015 16:00,Wednesday,Multiple,No,No,Yes,100,Driver,Male,20,Inner Regional Australia,Richmond Valley,National or State Highway,No,No,17_to_25,Weekday,Day
20151275,NSW & ACT,11-1-2015 16:00,Friday,Multiple,No,No,No,80,Driver,Female,17,Outer Regional Australia,Nambucca Valley,Arterial Road,No,No,17_to_25,Weekday,Day
20151275,NSW & ACT,11-1-2015 16:00,Friday,Multiple,No,No,No,80,Passenger,Female,50,Outer Regional Australia,Nambucca Valley,Arterial Road,No,No,40_to_64,Weekday,Day
20153213,Qld,11-1-2015 17:00,Wednesday,Single,No,No,No,40,Motorcycle rider,Male,33,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Day
20152168,Vic,11-1-2015 17:00,Friday,Single,No,No,No,100,Driver,Male,28,Inner Regional Australia,Murrindindi,National or State Highway,No,No,26_to_39,Weekday,Day
20158008,NSW & ACT,11-1-2015 17:00,Saturday,Multiple,No,No,No,100,Motorcycle rider,Male,65,Inner Regional Australia,Unincorporated ACT,National or State Highway,No,No,65_to_74,Weekend,Day
20155071,WA,11-1-2015 17:00,Sunday,Multiple,No,No,Yes,80,Driver,Male,31,Very Remote Australia,Port Hedland,Access Road,No,No,26_to_39,Weekend,Day
20151044,NSW & ACT,11-1-2015 17:00,Monday,Single,No,No,No,60,Pedestrian,Female,73,Major Cities of Australia,Canterbury-Bankstown,Arterial Road,No,No,65_to_74,Weekday,Day
20151304,NSW & ACT,11-1-2015 17:00,Monday,Single,No,No,No,60,Driver,Female,69,Outer Regional Australia,Liverpool Plains,Arterial Road,No,No,65_to_74,Weekday,Day
20151136,NSW & ACT,11-1-2015 17:00,Sunday,Multiple,No,No,No,80,Motorcycle rider,Male,28,Inner Regional Australia,Orange,Access Road,No,No,26_to_39,Weekend,Day
20155003,WA,11-1-2015 17:00,Monday,Multiple,No,No,No,60,Motorcycle pillion passenger,Female,19,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20156021,Tas,11-1-2015 17:00,Thursday,Multiple,No,Yes,No,100,Driver,Male,86,Outer Regional Australia,Meander Valley,Arterial Road,No,No,75_or_older,Weekday,Day
20152210,Vic,11-1-2015 17:00,Saturday,Single,No,No,No,110,Pedestrian,Male,82,Inner Regional Australia,Mount Alexander,National or State Highway,No,No,75_or_older,Weekend,Day
20151200,NSW & ACT,11-1-2015 17:00,Tuesday,Single,No,No,No,80,Motorcycle rider,Male,27,Inner Regional Australia,Northern Beaches,Collector Road,No,No,26_to_39,Weekday,Day
20153132,Qld,11-1-2015 18:00,Monday,Single,No,No,No,70,Pedestrian,Female,26,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20153088,Qld,11-1-2015 18:00,Tuesday,Single,No,No,No,50,Motorcycle rider,Male,46,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20155058,WA,11-1-2015 18:00,Friday,Single,No,No,No,60,Driver,Female,30,Major Cities of Australia,Bayswater,Arterial Road,No,No,26_to_39,Weekend,Night
20152136,Vic,11-1-2015 18:00,Monday,Single,No,No,No,100,Driver,Male,18,Inner Regional Australia,Strathbogie,Arterial Road,No,No,17_to_25,Weekday,Night
20152101,Vic,11-1-2015 19:00,Saturday,Multiple,No,No,No,100,Passenger,Female,32,Inner Regional Australia,Cardinia,Local Road,No,No,26_to_39,Weekend,Night
20151004,NSW & ACT,11-1-2015 19:00,Friday,Single,No,No,No,50,Pedestrian,Male,78,Major Cities of Australia,Lake Macquarie,Collector Road,No,No,75_or_older,Weekend,Night
20153217,Qld,11-1-2015 20:00,Sunday,Single,No,No,No,60,Pedestrian,Male,43,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Night
20151142,NSW & ACT,11-1-2015 20:00,Wednesday,Single,No,No,No,80,Driver,Male,26,Remote Australia,Wentworth,Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20152091,Vic,11-1-2015 21:00,Saturday,Single,No,No,No,60,Driver,Male,38,Inner Regional Australia,Moorabool,Sub-Arterial Road,No,No,26_to_39,Weekend,Night
20152052,Vic,11-1-2015 21:00,Thursday,Single,No,No,No,100,Driver,Female,25,Inner Regional Australia,Mount Alexander,Arterial Road,No,No,17_to_25,Weekday,Night
20154020,SA,11-1-2015 22:00,Friday,Single,No,No,No,50,Pedestrian,Female,26,Major Cities of Australia,Playford,Collector Road,No,No,26_to_39,Weekend,Night
20152230,Vic,11-1-2015 22:00,Monday,Multiple,No,No,No,100,Passenger,Male,18,Inner Regional Australia,Campaspe,Sub-Arterial Road,No,No,17_to_25,Weekday,Night
20151226,NSW & ACT,11-1-2015 22:00,Saturday,Single,No,No,No,60,Pedestrian,Male,56,Major Cities of Australia,Penrith,National or State Highway,No,No,40_to_64,Weekend,Night
20153187,Qld,10-1-2015 0:00,Monday,Single,No,No,No,80,Driver,Male,34,Unknown,Unknown,Unknown,No,No,26_to_39,Weekend,Night
20153185,Qld,10-1-2015 0:00,Thursday,Single,No,No,No,100,Driver,Male,32,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20153063,Qld,10-1-2015 0:00,Sunday,Single,No,No,No,80,Driver,Female,38,Unknown,Unknown,Unknown,No,No,26_to_39,Weekend,Night
20152215,Vic,10-1-2015 0:00,Thursday,Single,No,No,No,110,Passenger,Male,45,Inner Regional Australia,Wangaratta,National or State Highway,No,No,40_to_64,Weekday,Night
20151228,NSW & ACT,10-1-2015 0:00,Sunday,Single,No,No,Yes,70,Pedestrian,Male,36,Outer Regional Australia,Armidale,National or State Highway,No,No,26_to_39,Weekend,Night
20151089,NSW & ACT,10-1-2015 0:00,Tuesday,Single,No,No,No,100,Driver,Male,54,Outer Regional Australia,Clarence Valley,Local Road,No,No,40_to_64,Weekday,Night
20155114,WA,10-1-2015 0:00,Monday,Multiple,No,No,No,70,Passenger,Male,20,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Night
20152083,Vic,10-1-2015 0:00,Saturday,Multiple,No,No,No,70,Driver,Male,25,Major Cities of Australia,Brimbank,National or State Highway,No,No,17_to_25,Weekend,Night
20153024,Qld,10-1-2015 1:00,Friday,Single,No,No,Yes,60,Driver,Male,66,Unknown,Unknown,Unknown,No,No,65_to_74,Weekday,Night
20154065,SA,10-1-2015 1:00,Sunday,Single,No,No,No,60,Driver,Male,21,Major Cities of Australia,Adelaide Hills,Sub-Arterial Road,No,No,17_to_25,Weekend,Night
20153082,Qld,10-1-2015 2:00,Saturday,Single,No,No,No,60,Driver,Male,26,Unknown,Unknown,Unknown,No,No,26_to_39,Weekend,Night
20157032,NT,10-1-2015 2:00,Tuesday,Single,No,No,No,100,Passenger,Female,35,Remote Australia,Alice Springs,Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20151122,NSW & ACT,10-1-2015 4:00,Friday,Multiple,No,No,Yes,110,Driver,Female,49,Major Cities of Australia,Lake Macquarie,National or State Highway,No,No,40_to_64,Weekday,Night
20153170,Qld,10-1-2015 5:00,Thursday,Multiple,No,Yes,No,Unknown,Driver,Male,61,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20154006,SA,10-1-2015 5:00,Friday,Single,No,No,No,100,Driver,Female,27,Very Remote Australia,Unincorporated SA,Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20155097,WA,10-1-2015 5:00,Saturday,Single,No,No,No,110,Driver,Female,44,Inner Regional Australia,Serpentine-Jarrahdale,Arterial Road,No,No,40_to_64,Weekend,Night
20155015,WA,10-1-2015 5:00,Thursday,Multiple,No,Yes,No,90,Driver,Female,54,Major Cities of Australia,Wanneroo,Local Road,No,No,40_to_64,Weekday,Night
20157003,NT,10-1-2015 7:00,Saturday,Single,No,No,No,110,Passenger,Male,24,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,17_to_25,Weekend,Day
20152063,Vic,10-1-2015 7:00,Wednesday,Multiple,No,No,No,100,Motorcycle rider,Female,53,Outer Regional Australia,East Gippsland,National or State Highway,No,No,40_to_64,Weekday,Day
20152020,Vic,10-1-2015 7:00,Thursday,Multiple,No,No,No,80,Motorcycle rider,Male,50,Major Cities of Australia,Greater Dandenong,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20152203,Vic,10-1-2015 7:00,Friday,Single,No,No,No,80,Driver,Male,28,Major Cities of Australia,Hume,National or State Highway,No,No,26_to_39,Weekday,Day
20152120,Vic,10-1-2015 8:00,Saturday,Multiple,No,Yes,No,100,Driver,Male,31,Outer Regional Australia,Horsham,National or State Highway,No,No,26_to_39,Weekend,Day
20151042,NSW & ACT,10-1-2015 8:00,Friday,Multiple,No,No,No,50,Motorcycle rider,Male,25,Major Cities of Australia,Sydney,Local Road,No,No,17_to_25,Weekday,Day
20151117,NSW & ACT,10-1-2015 8:00,Monday,Multiple,No,Yes,No,100,Passenger,Female,73,Outer Regional Australia,Snowy Monaro,Sub-Arterial Road,No,No,65_to_74,Weekday,Day
20151117,NSW & ACT,10-1-2015 8:00,Monday,Multiple,No,Yes,No,100,Driver,Male,77,Outer Regional Australia,Snowy Monaro,Sub-Arterial Road,No,No,75_or_older,Weekday,Day
20151107,NSW & ACT,10-1-2015 8:00,Tuesday,Single,No,No,No,50,Motorcycle rider,Male,65,Outer Regional Australia,Nambucca Valley,Local Road,No,No,65_to_74,Weekday,Day
20154083,SA,10-1-2015 9:00,Saturday,Single,No,No,No,80,Motorcycle rider,Male,22,Inner Regional Australia,Adelaide Hills,Sub-Arterial Road,No,No,17_to_25,Weekend,Day
20153191,Qld,10-1-2015 9:00,Friday,Multiple,No,No,Yes,70,Driver,Male,82,Unknown,Unknown,Unknown,No,No,75_or_older,Weekday,Day
20153159,Qld,10-1-2015 9:00,Sunday,Single,No,No,No,60,Driver,Male,75,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Day
20151001,NSW & ACT,10-1-2015 9:00,Monday,Single,No,No,No,50,Pedestrian,Female,68,Major Cities of Australia,Sutherland,Local Road,No,No,65_to_74,Weekday,Day
20156010,Tas,10-1-2015 9:00,Monday,Single,No,No,No,Unknown,Driver,Male,63,Inner Regional Australia,Brighton,Collector Road,No,No,40_to_64,Weekday,Day
20154056,SA,10-1-2015 9:00,Saturday,Multiple,No,No,No,50,Pedal cyclist,Male,59,Inner Regional Australia,Barossa,Local Road,No,No,40_to_64,Weekend,Day
20153126,Qld,10-1-2015 10:00,Friday,Single,No,No,No,60,Driver,Male,41,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20151268,NSW & ACT,10-1-2015 10:00,Saturday,Single,No,No,No,50,Pedal cyclist,Male,41,Major Cities of Australia,Sydney,Collector Road,No,No,40_to_64,Weekend,Day
20154060,SA,10-1-2015 10:00,Sunday,Single,No,No,No,110,Driver,Male,35,Outer Regional Australia,Mid Murray,National or State Highway,No,No,26_to_39,Weekend,Day
20151079,NSW & ACT,10-1-2015 10:00,Thursday,Single,No,No,No,100,Driver,Male,66,Inner Regional Australia,Queanbeyan-Palerang,Arterial Road,No,No,65_to_74,Weekday,Day
20151055,NSW & ACT,10-1-2015 10:00,Friday,Multiple,No,No,No,70,Motorcycle rider,Male,49,Major Cities of Australia,Hornsby,Local Road,No,No,40_to_64,Weekday,Day
20152179,Vic,10-1-2015 10:00,Thursday,Multiple,No,No,No,80,Pedal cyclist,Male,60,Major Cities of Australia,Hume,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20152053,Vic,10-1-2015 10:00,Monday,Multiple,No,No,Yes,100,Driver,Male,80,Inner Regional Australia,Greater Shepparton,Arterial Road,No,No,75_or_older,Weekday,Day
20153041,Qld,10-1-2015 11:00,Friday,Single,No,No,Yes,60,Pedestrian,Male,86,Unknown,Unknown,Unknown,No,No,75_or_older,Weekday,Day
20151133,NSW & ACT,10-1-2015 11:00,Sunday,Single,No,No,No,80,Motorcycle rider,Male,50,Inner Regional Australia,Goulburn Mulwaree,Sub-Arterial Road,No,No,40_to_64,Weekend,Day
20154027,SA,10-1-2015 11:00,Sunday,Single,No,No,No,100,Driver,Male,29,Remote Australia,Kangaroo Island,Local Road,No,No,26_to_39,Weekend,Day
20153122,Qld,10-1-2015 12:00,Saturday,Multiple,No,No,No,100,Driver,Female,68,Unknown,Unknown,Unknown,No,No,65_to_74,Weekend,Day
20153122,Qld,10-1-2015 12:00,Saturday,Multiple,No,No,No,100,Passenger,Male,68,Unknown,Unknown,Unknown,No,No,65_to_74,Weekend,Day
20153007,Qld,10-1-2015 12:00,Thursday,Multiple,No,No,No,80,Driver,Female,20,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20152114,Vic,10-1-2015 12:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,47,Inner Regional Australia,Murrindindi,Arterial Road,No,No,40_to_64,Weekend,Day
20152027,Vic,10-1-2015 12:00,Tuesday,Multiple,No,No,No,100,Passenger,Female,45,Inner Regional Australia,Latrobe (Vic.),Local Road,No,No,40_to_64,Weekday,Day
20152067,Vic,10-1-2015 12:00,Friday,Multiple,No,No,Yes,100,Driver,Female,92,Inner Regional Australia,Moira,Sub-Arterial Road,No,No,75_or_older,Weekday,Day
20154041,SA,10-1-2015 12:00,Tuesday,Multiple,No,No,Yes,80,Driver,Male,17,Outer Regional Australia,Loxton Waikerie,National or State Highway,No,No,17_to_25,Weekday,Day
20152043,Vic,10-1-2015 12:00,Monday,Multiple,No,No,Yes,100,Driver,Male,61,Inner Regional Australia,Moira,Arterial Road,No,No,40_to_64,Weekday,Day
20156024,Tas,10-1-2015 12:00,Monday,Single,No,No,No,100,Passenger,Female,26,Outer Regional Australia,Break O'Day,Arterial Road,No,No,26_to_39,Weekday,Day
20156003,Tas,10-1-2015 12:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,18,Outer Regional Australia,Central Highlands (Tas.),Arterial Road,No,No,17_to_25,Weekend,Day
20154053,SA,10-1-2015 12:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Male,18,Inner Regional Australia,Adelaide Hills,Arterial Road,No,No,17_to_25,Weekend,Day
20152138,Vic,10-1-2015 12:00,Wednesday,Multiple,No,Yes,No,100,Driver,Female,26,Inner Regional Australia,Northern Grampians,National or State Highway,No,No,26_to_39,Weekday,Day
20152008,Vic,10-1-2015 12:00,Saturday,Multiple,No,No,No,80,Driver,Male,39,Major Cities of Australia,Whittlesea,Sub-Arterial Road,No,No,26_to_39,Weekend,Day
20153143,Qld,10-1-2015 13:00,Saturday,Single,No,No,No,100,Driver,Male,71,Unknown,Unknown,Unknown,No,No,65_to_74,Weekend,Day
20153131,Qld,10-1-2015 13:00,Tuesday,Multiple,No,No,No,100,Driver,Male,19,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20153131,Qld,10-1-2015 13:00,Tuesday,Multiple,No,No,No,100,Driver,Male,46,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20151195,NSW & ACT,10-1-2015 13:00,Saturday,Single,No,No,No,50,Pedestrian,Male,60,Major Cities of Australia,Lake Macquarie,Local Road,No,No,40_to_64,Weekend,Day
20152115,Vic,10-1-2015 13:00,Monday,Single,No,No,No,100,Motorcycle rider,Male,52,Inner Regional Australia,Greater Shepparton,Local Road,No,No,40_to_64,Weekday,Day
20155008,WA,10-1-2015 13:00,Monday,Multiple,No,Yes,Yes,110,Driver,Male,64,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20155008,WA,10-1-2015 13:00,Monday,Multiple,No,Yes,Yes,110,Passenger,Female,70,Unknown,Unknown,Unknown,No,No,65_to_74,Weekday,Day
20155076,WA,10-1-2015 13:00,Monday,Multiple,No,No,No,70,Passenger,Female,91,Major Cities of Australia,Rockingham,Arterial Road,No,No,75_or_older,Weekday,Day
20152123,Vic,10-1-2015 13:00,Thursday,Multiple,No,Yes,No,60,Passenger,Female,63,Major Cities of Australia,Wyndham,Local Road,No,No,40_to_64,Weekday,Day
20154075,SA,10-1-2015 13:00,Sunday,Single,No,No,No,110,Passenger,Female,36,Outer Regional Australia,Franklin Harbour,Arterial Road,No,No,26_to_39,Weekend,Day
20154042,SA,10-1-2015 13:00,Sunday,Single,No,No,No,110,Motorcycle rider,Male,53,Outer Regional Australia,Orroroo Carrieton,Arterial Road,No,No,40_to_64,Weekend,Day
20153165,Qld,10-1-2015 14:00,Saturday,Single,No,No,No,80,Motorcycle rider,Male,55,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Day
20153087,Qld,10-1-2015 14:00,Thursday,Multiple,No,Yes,No,60,Driver,Male,44,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20154093,SA,10-1-2015 14:00,Tuesday,Single,No,No,No,60,Driver,Male,82,Major Cities of Australia,Unley,Local Road,No,No,75_or_older,Weekday,Day
20151159,NSW & ACT,10-1-2015 14:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Female,46,Outer Regional Australia,Nambucca Valley,Arterial Road,No,No,40_to_64,Weekend,Day
20151159,NSW & ACT,10-1-2015 14:00,Saturday,Multiple,No,No,No,80,Passenger,Female,72,Outer Regional Australia,Nambucca Valley,Arterial Road,No,No,65_to_74,Weekend,Day
20151159,NSW & ACT,10-1-2015 14:00,Saturday,Multiple,No,No,No,80,Driver,Male,67,Outer Regional Australia,Nambucca Valley,Arterial Road,No,No,65_to_74,Weekend,Day
20156026,Tas,10-1-2015 14:00,Monday,Multiple,No,Yes,No,100,Driver,Male,40,Outer Regional Australia,Circular Head,National or State Highway,No,No,40_to_64,Weekday,Day
20154082,SA,10-1-2015 14:00,Friday,Single,No,No,No,60,Driver,Female,45,Major Cities of Australia,Charles Sturt,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20155130,WA,10-1-2015 14:00,Monday,Multiple,No,No,Yes,80,Driver,Male,32,Major Cities of Australia,Swan,National or State Highway,No,No,26_to_39,Weekday,Day
20154049,SA,10-1-2015 14:00,Friday,Multiple,No,No,No,60,Driver,Female,82,Major Cities of Australia,Norwood Payneham and St Peters,Arterial Road,No,No,75_or_older,Weekday,Day
20151257,NSW & ACT,10-1-2015 14:00,Saturday,Multiple,No,No,Yes,100,Driver,Male,63,Inner Regional Australia,Richmond Valley,National or State Highway,No,No,40_to_64,Weekend,Day
20151147,NSW & ACT,10-1-2015 14:00,Wednesday,Single,No,No,No,100,Driver,Female,24,Outer Regional Australia,Carrathool,Sub-Arterial Road,No,No,17_to_25,Weekday,Day
20152214,Vic,10-1-2015 14:00,Monday,Single,No,No,No,100,Passenger,Male,79,Outer Regional Australia,Horsham,Local Road,No,No,75_or_older,Weekday,Day
20153081,Qld,10-1-2015 15:00,Thursday,Single,No,No,No,60,Motorcycle rider,Male,24,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20152064,Vic,10-1-2015 15:00,Thursday,Multiple,No,No,No,60,Driver,Female,35,Major Cities of Australia,Cardinia,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20151321,NSW & ACT,10-1-2015 15:00,Wednesday,Multiple,Yes,No,No,110,Driver,Female,36,Outer Regional Australia,Dubbo,National or State Highway,No,No,26_to_39,Weekday,Day
20152082,Vic,10-1-2015 15:00,Thursday,Multiple,No,No,No,70,Driver,Male,84,Major Cities of Australia,Mornington Peninsula,Arterial Road,No,No,75_or_older,Weekday,Day
20152050,Vic,10-1-2015 15:00,Thursday,Multiple,No,No,No,60,Driver,Male,52,Major Cities of Australia,Boroondara,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20157023,NT,10-1-2015 15:00,Saturday,Single,No,No,No,110,Passenger,Male,32,Remote Australia,Katherine,National or State Highway,No,No,26_to_39,Weekend,Day
20157023,NT,10-1-2015 15:00,Saturday,Single,No,No,No,110,Passenger,Male,32,Remote Australia,Katherine,National or State Highway,No,No,26_to_39,Weekend,Day
20154071,SA,10-1-2015 15:00,Monday,Single,No,No,No,50,Pedestrian,Male,68,Outer Regional Australia,Wattle Range,Local Road,No,No,65_to_74,Weekday,Day
20153075,Qld,10-1-2015 16:00,Thursday,Single,No,No,No,60,Motorcycle rider,Male,42,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20154032,SA,10-1-2015 16:00,Monday,Single,No,No,No,40,Pedestrian,Female,62,Major Cities of Australia,Tea Tree Gully,Local Road,No,No,40_to_64,Weekday,Day
20155086,WA,10-1-2015 16:00,Monday,Multiple,No,No,No,110,Driver,Male,40,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20156032,Tas,10-1-2015 16:00,Tuesday,Multiple,No,No,No,80,Driver,Female,71,Outer Regional Australia,Huon Valley,National or State Highway,No,No,65_to_74,Weekday,Day
20152069,Vic,10-1-2015 16:00,Wednesday,Multiple,Yes,No,No,80,Driver,Male,72,Major Cities of Australia,Melton,Collector Road,No,No,65_to_74,Weekday,Day
20154031,SA,10-1-2015 16:00,Wednesday,Multiple,No,No,Yes,80,Pedal cyclist,Female,42,Inner Regional Australia,Murray Bridge,Collector Road,No,No,40_to_64,Weekday,Day
20151126,NSW & ACT,10-1-2015 16:00,Saturday,Single,No,No,Yes,100,Driver,Male,46,Inner Regional Australia,Singleton,National or State Highway,No,No,40_to_64,Weekend,Day
20155137,WA,10-1-2015 16:00,Thursday,Multiple,No,No,No,50,Motorcycle rider,Male,34,Major Cities of Australia,Gosnells,Local Road,No,No,26_to_39,Weekday,Day
20151022,NSW & ACT,10-1-2015 16:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,52,Outer Regional Australia,Snowy Valleys,Arterial Road,No,No,40_to_64,Weekend,Day
20153168,Qld,10-1-2015 17:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,67,Unknown,Unknown,Unknown,No,No,65_to_74,Weekend,Day
20155029,WA,10-1-2015 17:00,Friday,Single,No,No,No,60,Pedestrian,Male,61,Major Cities of Australia,Swan,National or State Highway,No,No,40_to_64,Weekday,Day
20152142,Vic,10-1-2015 17:00,Friday,Multiple,Yes,No,No,60,Driver,Male,54,Major Cities of Australia,Yarra Ranges,Arterial Road,No,No,40_to_64,Weekday,Day
20154069,SA,10-1-2015 17:00,Sunday,Single,No,No,No,60,Passenger,Female,88,Major Cities of Australia,Tea Tree Gully,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20153055,Qld,10-1-2015 18:00,Friday,Single,No,No,No,60,Pedestrian,Male,80,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Night
20152045,Vic,10-1-2015 18:00,Tuesday,Multiple,No,No,No,60,Passenger,Female,16,Major Cities of Australia,Yarra Ranges,Arterial Road,No,No,0_to_16,Weekday,Night
20151080,NSW & ACT,10-1-2015 18:00,Friday,Multiple,No,No,No,110,Driver,Female,26,Outer Regional Australia,Bland,National or State Highway,No,No,26_to_39,Weekend,Night
20151080,NSW & ACT,10-1-2015 18:00,Friday,Multiple,No,No,No,110,Passenger,Male,30,Outer Regional Australia,Bland,National or State Highway,No,No,26_to_39,Weekend,Night
20151302,NSW & ACT,10-1-2015 18:00,Sunday,Single,No,No,No,60,Driver,Male,39,Inner Regional Australia,Central Coast (NSW),Arterial Road,No,No,26_to_39,Weekend,Night
20153205,Qld,10-1-2015 20:00,Tuesday,Single,No,No,No,60,Passenger,Female,20,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Night
20153205,Qld,10-1-2015 20:00,Tuesday,Single,No,No,No,60,Driver,Male,27,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20153061,Qld,10-1-2015 20:00,Saturday,Multiple,No,No,No,100,Driver,Male,24,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Night
20151061,NSW & ACT,10-1-2015 20:00,Sunday,Single,No,No,No,100,Driver,Male,45,Outer Regional Australia,Federation,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20151291,NSW & ACT,10-1-2015 20:00,Thursday,Multiple,No,No,No,60,Pedal cyclist,Male,54,Major Cities of Australia,Wollongong,Arterial Road,No,No,40_to_64,Weekday,Night
20154066,SA,10-1-2015 20:00,Friday,Multiple,No,No,No,100,Driver,Male,48,Inner Regional Australia,Clare and Gilbert Valleys,Arterial Road,No,No,40_to_64,Weekend,Night
20155042,WA,10-1-2015 20:00,Wednesday,Single,No,No,No,70,Motorcycle rider,Male,51,Very Remote Australia,Carnarvon,Local Road,No,No,40_to_64,Weekday,Night
20154088,SA,10-1-2015 20:00,Thursday,Single,No,No,No,60,Pedestrian,Male,71,Major Cities of Australia,Port Adelaide Enfield,Arterial Road,No,No,65_to_74,Weekday,Night
20155053,WA,10-1-2015 20:00,Saturday,Single,No,No,No,110,Driver,Male,29,Unknown,Unknown,Unknown,No,No,26_to_39,Weekend,Night
20152049,Vic,10-1-2015 20:00,Saturday,Multiple,No,No,No,60,Pedestrian,Female,80,Major Cities of Australia,Kingston (Vic.),Arterial Road,No,No,75_or_older,Weekend,Night
20152165,Vic,10-1-2015 21:00,Wednesday,Single,No,No,No,80,Pedestrian,Female,16,Major Cities of Australia,Greater Dandenong,National or State Highway,No,No,0_to_16,Weekday,Night
20151293,NSW & ACT,10-1-2015 21:00,Sunday,Single,No,No,No,100,Passenger,Female,57,Inner Regional Australia,Tweed,Arterial Road,No,No,40_to_64,Weekend,Night
20152204,Vic,10-1-2015 21:00,Saturday,Multiple,No,No,No,60,Motorcycle rider,Male,31,Major Cities of Australia,Greater Dandenong,Local Road,No,No,26_to_39,Weekend,Night
20152098,Vic,10-1-2015 22:00,Thursday,Single,No,No,No,60,Pedestrian,Male,36,Major Cities of Australia,Knox,Arterial Road,No,No,26_to_39,Weekday,Night
20153059,Qld,10-1-2015 23:00,Tuesday,Multiple,No,No,Yes,100,Driver,Male,48,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20151315,NSW & ACT,10-1-2015 23:00,Wednesday,Single,No,No,No,80,Driver,Female,25,Major Cities of Australia,Central Coast (NSW),Arterial Road,No,No,17_to_25,Weekday,Night
20151108,NSW & ACT,10-1-2015 23:00,Thursday,Single,No,No,No,80,Driver,Male,24,Outer Regional Australia,Mid-Coast,Arterial Road,No,No,17_to_25,Weekday,Night
20151295,NSW & ACT,10-1-2015 23:00,Wednesday,Single,No,No,No,80,Passenger,Male,26,Inner Regional Australia,Maitland,Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20151047,NSW & ACT,10-1-2015 23:00,Sunday,Single,No,No,No,70,Pedestrian,Female,40,Major Cities of Australia,Sydney,Arterial Road,No,No,40_to_64,Weekend,Night
20151064,NSW & ACT,10-1-2015 23:00,Saturday,Multiple,No,No,No,50,Motorcycle rider,Male,51,Inner Regional Australia,Tamworth,Local Road,No,No,40_to_64,Weekend,Night
20153179,Qld,9-1-2015 0:00,Saturday,Single,No,No,No,80,Passenger,Male,17,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Night
20153093,Qld,9-1-2015 0:00,Thursday,Single,No,No,No,110,Driver,Male,59,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20154046,SA,9-1-2015 1:00,Wednesday,Single,No,No,No,110,Driver,Male,44,Outer Regional Australia,Tatiara,National or State Highway,No,No,40_to_64,Weekday,Night
20151116,NSW & ACT,9-1-2015 2:00,Saturday,Single,No,No,No,80,Driver,Male,30,Inner Regional Australia,The Hills,Arterial Road,No,No,26_to_39,Weekend,Night
